    0.567202838246328156E+01    0.113411317124980227E+01    0.165063746605836172E+02   -0.444411474466308576E+00    0.100000000000000000E+01    0.680614155371308360E+01    0.160619631861173104E+02    0.368393866533571179E+01    0.329254264518443440E+01    0.262871486812345312E+01    0.185239218352587875E+01    0.687908156629517320E+00   -0.497280436579259710E+01
    0.228137198887869541E+01    0.140891994692716160E+01    0.175063126978665480E+02   -0.633988936123193625E+00    0.100000000000000000E+01    0.369029193580585702E+01    0.168723237617433526E+02    0.365375806086262589E+01    0.337502254445861105E+01    0.220293969797972933E+01    0.855021196569315078E+00    0.137904396740886281E+00   -0.491147907381117399E+01
    0.207922653441489036E+01    0.161426719662392926E+01    0.175150136122669657E+02   -0.776686199802560040E+00    0.100000000000000000E+01    0.369349373103881984E+01    0.167383274124644075E+02    0.301849879237378360E+01    0.290143789737867852E+01    0.195658924491818631E+01    0.858725279714092848E+00    0.184287294692294157E+00   -0.488211529339608052E+01
    0.207319037041708798E+01    0.327730667065667092E+01    0.164152605391622615E+02   -0.635529607619924164E+00    0.100000000000000000E+01    0.535049704107375845E+01    0.157797309315423373E+02    0.374034574533716757E+01    0.351583241780145883E+01    0.244650089902313495E+01    0.142785847171936786E+01    0.746448949796557293E+00   -0.487852774460254857E+01
    0.359913229102200827E+01    0.138870741288717925E+01    0.155398140285472408E+02   -0.513417580202819579E-01    0.100000000000000000E+01    0.498783970390918796E+01    0.154884722705269589E+02    0.329456414343992554E+01    0.404801354841216288E+01    0.184275243621747697E+01    0.403557452521686622E+00    0.547938971752805273E-01   -0.487200201523824372E+01
    0.314842106374835939E+01    0.177249408002342790E+01    0.158468852134783447E+02   -0.286476253130165226E+00    0.100000000000000000E+01    0.492091514377178729E+01    0.155604089603481803E+02    0.364978203166439652E+01    0.397034653933289450E+01    0.215967411053437930E+01    0.698520403000226553E+00    0.171553715555496061E+00   -0.486132815345630487E+01
    0.320388811015450292E+01    0.174539008532809126E+01    0.155739109091988670E+02   -0.135792464160579662E+00    0.100000000000000000E+01    0.494927819548259418E+01    0.154381184450382882E+02    0.312857655242649058E+01    0.354333056346830055E+01    0.176069295339971088E+01    0.520673553896931485E+00    0.123255821623536058E+00   -0.482122396587356405E+01
    0.623457949458626270E+01    0.121235616295725412E+01    0.173007710048814403E+02   -0.649049825013582105E+00    0.100000000000000000E+01    0.744693565754351638E+01    0.166517211798678595E+02    0.306927832448617055E+01    0.267440041139438245E+01    0.223375255837604625E+01    0.182967578480882453E+01    0.147585620018055774E+01   -0.478104314880886783E+01
    0.232446569561169580E+01    0.328370975049301217E+01    0.155397249310629935E+02   -0.150088912638468130E+00    0.100000000000000000E+01    0.560817544610470797E+01    0.153896360184245253E+02    0.289986013262414133E+01    0.309945997577766930E+01    0.184594464873901876E+01    0.930758133854221459E+00    0.501760031246583749E+00   -0.475677156634874088E+01
    0.287863931082020574E+01    0.275081678172109134E+01    0.159160778558373224E+02   -0.478475151419059941E+00    0.100000000000000000E+01    0.562945609254129664E+01    0.154376027044182624E+02    0.258492900715177587E+01    0.397758069361187250E+01    0.318372603387596875E+01    0.189209226979331668E+01    0.960667149977604273E+00   -0.472986865597247963E+01
    0.370320800376425119E+01    0.133236671840370557E+01    0.161535205107838706E+02   -0.420795308919579725E+00    0.100000000000000000E+01    0.503557472216795698E+01    0.157327252018642909E+02    0.368146940550904000E+01    0.412889260199343955E+01    0.251224899128644896E+01    0.809839780574815982E+00    0.118288219121448060E+00   -0.469837741092558669E+01
    0.247782041307012513E+01    0.245660987602228076E+01    0.166752100561103482E+02   -0.778413521455700863E+00    0.100000000000000000E+01    0.493443028909240589E+01    0.158967965346546478E+02    0.372108548570167885E+01    0.349955264344638683E+01    0.250348768353161288E+01    0.147377638216152440E+01    0.697245471940341477E+00   -0.469316768324076072E+01
    0.274842371654199535E+01    0.275565802935481852E+01    0.165699630614658737E+02   -0.101749600326936340E+01    0.100000000000000000E+01    0.550408174589681387E+01    0.155524670581965108E+02    0.230427466401960590E+01    0.285945213621774386E+01    0.243778620145133829E+01    0.173757101592808150E+01    0.105176355027155832E+01   -0.467758919315389488E+01
    0.325404436221536297E+01    0.196034007369068863E+01    0.161769752505301270E+02   -0.590847955117864032E+00    0.100000000000000000E+01    0.521438443590605161E+01    0.155861272954122629E+02    0.313489681623962646E+01    0.417131114828611516E+01    0.313746219824964223E+01    0.162465642694317136E+01    0.586189789288669938E+00   -0.467455118711887518E+01
    0.266898595508369407E+01    0.206081887706477573E+01    0.168034439786478060E+02   -0.820924703284347856E+00    0.100000000000000000E+01    0.472980483214846981E+01    0.159825192753634582E+02    0.367617240407874535E+01    0.335749024415244479E+01    0.238634034447182319E+01    0.134239196086490908E+01    0.562451357140067665E+00   -0.461378600789242110E+01
    0.582722727988708655E+01    0.125108036948829948E+01    0.167711975511479920E+02   -0.705331530501923876E+00    0.100000000000000000E+01    0.707830764937538603E+01    0.160658660206460695E+02    0.290119071919558857E+01    0.265482601817694164E+01    0.225275882611450928E+01    0.186882407604704937E+01    0.134534835932262808E+01   -0.461084144558798048E+01
    0.325735695748774123E+01    0.197344217244577913E+01    0.156864530852049988E+02   -0.210838270334844147E+00    0.100000000000000000E+01    0.523079912993352014E+01    0.154756148148701556E+02    0.311887763319992972E+01    0.451954170051702597E+01    0.296687234997175642E+01    0.123142741594969607E+01    0.400629309237007569E+00   -0.460774839161145255E+01
    0.475438854648132558E+01    0.122744182633084464E+01    0.174672100546232798E+02   -0.667771551034569200E+00    0.100000000000000000E+01    0.598183037281217000E+01    0.167994385035887106E+02    0.306656674759788750E+01    0.268620072494559192E+01    0.225640860895429718E+01    0.185347850021245830E+01    0.142175231969920279E+01   -0.459795242504414592E+01
    0.252727782055880645E+01    0.339346863050154512E+01    0.160968601424827931E+02   -0.711548677635810645E+00    0.100000000000000000E+01    0.592074645106035113E+01    0.153853114648469820E+02    0.219936722658118455E+01    0.303675881196677677E+01    0.246554506230699877E+01    0.159046114105950309E+01    0.921907905488314472E+00   -0.445447872178198612E+01
    0.352544272137291426E+01    0.119416120842595630E+01    0.171723291230021857E+02   -0.542741030903908683E+00    0.100000000000000000E+01    0.471960392979887011E+01    0.166295880920982775E+02    0.356802854795834490E+01    0.310948672653397917E+01    0.241995446256708968E+01    0.128563663181856502E+01    0.293753354349984230E+00   -0.445130249070068817E+01
    0.240157879164225907E+01    0.324862744943147685E+01    0.165667867509329234E+02   -0.986605636414804810E+00    0.100000000000000000E+01    0.565020624107373592E+01    0.155801811145181190E+02    0.244629624270500612E+01    0.280003975503545188E+01    0.230913039098503736E+01    0.162433245457857711E+01    0.101337718721835546E+01   -0.444272711977060109E+01
    0.412028633841497971E+01    0.135777254441879247E+01    0.153967859169590628E+02   -0.632717759865788487E-01    0.100000000000000000E+01    0.547805888283377218E+01    0.153335141409724844E+02    0.201584330258181721E+01    0.372222180999884467E+01    0.246793852009909465E+01    0.802533843103327316E+00    0.144186390596332398E+00   -0.444107681844656454E+01
    0.467653901160850083E+01    0.108997192967544132E+01    0.162129770958091015E+02   -0.418592658078966728E+00    0.100000000000000000E+01    0.576651094128394170E+01    0.157943844377301339E+02    0.298845239954042219E+01    0.287021114314507697E+01    0.203298676318448646E+01    0.820823173428332997E+00    0.106073849688856595E+00   -0.441506248363244858E+01
    0.592091589807746566E+01    0.115627245710026405E+01    0.168747015897231876E+02   -0.523644458256863121E+00    0.100000000000000000E+01    0.707718835517772948E+01    0.163510571314663231E+02    0.346788032005117364E+01    0.296626550691769175E+01    0.240835004610116910E+01    0.190134474542356657E+01    0.119309457643211370E+01   -0.437718527364643339E+01
    0.256910396656897566E+01    0.294943987487763559E+01    0.166980030766127676E+02   -0.107264810564541357E+01    0.100000000000000000E+01    0.551854384144661125E+01    0.156253549709673543E+02    0.241438132451876486E+01    0.281283037982652173E+01    0.238646451172650176E+01    0.174522378152845525E+01    0.112259425985858474E+01   -0.435705856104033806E+01
    0.443908478984561938E+01    0.133685760624685845E+01    0.165414990181371415E+02   -0.774334653764482628E+00    0.100000000000000000E+01    0.577594239609247762E+01    0.157671643643726593E+02    0.246658144447520655E+01    0.277931774213872984E+01    0.236569876780955379E+01    0.172004963714937720E+01    0.783017708719907057E+00   -0.434747969338790163E+01
    0.556917628051023605E+01    0.104207340986159513E+01    0.176569927621976461E+02   -0.369215033519136426E+00    0.100000000000000000E+01    0.661124969037183163E+01    0.172877777286785097E+02    0.347607497045147040E+01    0.282051817125395887E+01    0.213291002920128925E+01    0.155555850657036543E+01    0.106581398774354152E+01   -0.430169145111681317E+01
    0.303427176579726687E+01    0.206240826392533227E+01    0.155773052584250511E+02   -0.844369825554291964E-01    0.100000000000000000E+01    0.509668002972259870E+01    0.154928682758696219E+02    0.358139542422915058E+01    0.425650904442866906E+01    0.237360069150635455E+01    0.885880799188635937E+00    0.290134194827207537E+00   -0.428563470468280006E+01
    0.504233764102043303E+01    0.113928410063837871E+01    0.166661736161661409E+02   -0.495693044501288149E+00    0.100000000000000000E+01    0.618162174165881151E+01    0.161704805716648536E+02    0.345568554425105523E+01    0.297533886601135222E+01    0.237746055373427501E+01    0.172784277212552762E+01    0.653769714332893770E+00   -0.428458486788227333E+01
    0.302159996089297067E+01    0.250843430709778392E+01    0.163366558718870962E+02   -0.868534644256237609E+00    0.100000000000000000E+01    0.553003426799075459E+01    0.154681212276308582E+02    0.220894809018059179E+01    0.316182765849378855E+01    0.272328649353146535E+01    0.183131542035192441E+01    0.988477199913533222E+00   -0.427728744450714427E+01
    0.263590312704466356E+01    0.326181721561856586E+01    0.161318828881278513E+02   -0.729015603971432391E+00    0.100000000000000000E+01    0.589772034266322898E+01    0.154028672841564180E+02    0.219664997022090747E+01    0.322685454419027096E+01    0.275467744778764612E+01    0.184690298260884478E+01    0.108582069046263707E+01   -0.425794607525529134E+01
    0.236564777236822854E+01    0.335122492668513239E+01    0.163190755545679238E+02   -0.823692518242059357E+00    0.100000000000000000E+01    0.571687269905336137E+01    0.154953830363258653E+02    0.246872880298182373E+01    0.285442078010421207E+01    0.223161077813615316E+01    0.144011681418927551E+01    0.823910098989070638E+00   -0.424728070201827279E+01
    0.374813608094645145E+01    0.147786619191852875E+01    0.155319445516075021E+02   -0.188936479911845367E+00    0.100000000000000000E+01    0.522600227286497976E+01    0.153430080716956567E+02    0.221355147712741740E+01    0.349572851694888342E+01    0.206403966683021478E+01    0.627108194792033613E+00    0.118250249962333090E+00   -0.424677567599304240E+01
    0.350568785886049827E+01    0.180500881928766699E+01    0.154070270669757150E+02   -0.205371125596127690E-01    0.100000000000000000E+01    0.531069667814816526E+01    0.153864899544161027E+02    0.251043379330811467E+01    0.441424300738220143E+01    0.294251073417763420E+01    0.115315898788355264E+01    0.336791098942665346E+00   -0.423308083949291536E+01
    0.289574250257295018E+01    0.235391578416004421E+01    0.154815404640438619E+02   -0.133634858273103951E+00    0.100000000000000000E+01    0.524965828673299484E+01    0.153479056057707588E+02    0.265456051450259922E+01    0.323457941396051929E+01    0.187458579672711889E+01    0.794677351475300275E+00    0.317356348410626377E+00   -0.418701696406533053E+01
    0.231603690758009639E+01    0.278519380474479927E+01    0.163061084530431160E+02   -0.594063681487947637E+00    0.100000000000000000E+01    0.510123071232489522E+01    0.157120447715551688E+02    0.355230728208456314E+01    0.332821908077743656E+01    0.219224468756028701E+01    0.115252636263188046E+01    0.526352627388443906E+00   -0.417515004985200466E+01
    0.218243059917308280E+01    0.141613214268730037E+01    0.176561912054922381E+02   -0.671380874673067840E+00    0.100000000000000000E+01    0.359856274186038316E+01    0.169848103308191689E+02    0.355480000108388694E+01    0.328627194344805362E+01    0.222707793832893364E+01    0.948586019473883657E+00    0.157941383741203145E+00   -0.416769855481277052E+01
    0.224227051509658093E+01    0.333739709312647337E+01    0.161923599694870575E+02   -0.550733548724489985E+00    0.100000000000000000E+01    0.557966760822305474E+01    0.156416264207625666E+02    0.364364636420249655E+01    0.381527758290238284E+01    0.270023738666033664E+01    0.155368457321437758E+01    0.829457102831580029E+00   -0.414665510463578624E+01
    0.241689230337498850E+01    0.349526425424895226E+01    0.164082003884042393E+02   -0.916139590916782431E+00    0.100000000000000000E+01    0.591215655762394121E+01    0.154920607974874578E+02    0.234351388588115661E+01    0.291119737376541199E+01    0.240173783335646496E+01    0.167879048553805421E+01    0.104451335772891518E+01   -0.414295172497020747E+01
    0.269524005736656935E+01    0.219424513608555660E+01    0.163243122078214320E+02   -0.622024818654795197E+00    0.100000000000000000E+01    0.488948519345212596E+01    0.157022873891666368E+02    0.346690385375038890E+01    0.328782824146989361E+01    0.209948247837652646E+01    0.975365168221097756E+00    0.345257780476794895E+00   -0.413382638294158156E+01
    0.221580100975876881E+01    0.344725499979384242E+01    0.156002032102416006E+02   -0.138071139113115748E+00    0.100000000000000000E+01    0.566305600955261124E+01    0.154621320711284849E+02    0.334505578352265198E+01    0.337634518937243921E+01    0.195958999891809915E+01    0.984524793366575612E+00    0.540433528479937753E+00   -0.411010008557605655E+01
    0.529829419349611275E+01    0.121390971121120428E+01    0.172063133143007008E+02   -0.633174054868428371E+00    0.100000000000000000E+01    0.651220390470731658E+01    0.165731392594322742E+02    0.319751564320814152E+01    0.278560860620097905E+01    0.232715840117040873E+01    0.189942668703528761E+01    0.148053817482461403E+01   -0.409518815480875453E+01
    0.288858631064954841E+01    0.183865847353930678E+01    0.166264516747158169E+02   -0.748507388248204286E+00    0.100000000000000000E+01    0.472724478418885496E+01    0.158779442864676135E+02    0.355631245240931193E+01    0.331184942883677014E+01    0.223050203989545404E+01    0.110097580689239605E+01    0.356166565730506091E+00   -0.408778117941981733E+01
    0.462378927384457405E+01    0.118518432452307820E+01    0.172173927824006405E+02   -0.565308958658347294E+00    0.100000000000000000E+01    0.580897359836765226E+01    0.166520838237422950E+02    0.342816397228903824E+01    0.296291314747838319E+01    0.243426849683095403E+01    0.191351406484990538E+01    0.121699821016260845E+01   -0.408748884325081807E+01
    0.210175225904170793E+01    0.343252398638616363E+01    0.160863085613958816E+02   -0.496877373713524584E+00    0.100000000000000000E+01    0.553427624542787200E+01    0.155894311876823579E+02    0.331568569654553569E+01    0.316917124693833596E+01    0.202667704967523976E+01    0.106477783703666917E+01    0.564399140660777010E+00   -0.408546725732952787E+01
    0.355948576567444341E+01    0.120307403599338580E+01    0.175680735462720214E+02   -0.607382719466673215E+00    0.100000000000000000E+01    0.476255980166782944E+01    0.169606908268053473E+02    0.324498464247113150E+01    0.282516166741778862E+01    0.231001418155821625E+01    0.167855103613974732E+01    0.630969236036053371E+00   -0.408476312607844338E+01
    0.366451197105362247E+01    0.127860285709101440E+01    0.169132396069509916E+02   -0.644852075338146591E+00    0.100000000000000000E+01    0.494311482814463687E+01    0.162683875316128450E+02    0.350006740710883291E+01    0.308323090037224690E+01    0.237642117155803634E+01    0.135970256164836356E+01    0.372434357105949576E+00   -0.407669749306424656E+01
    0.647394772309540567E+01    0.110660291450073744E+01    0.165000588486781652E+02   -0.452571022179949711E+00    0.100000000000000000E+01    0.758055063759614356E+01    0.160474878264982159E+02    0.337305275445386199E+01    0.294097185680605433E+01    0.231313185859128145E+01    0.158441419774200010E+01    0.541423818685211500E+00   -0.406579182770574299E+01
    0.536931310192113820E+01    0.116937269890858153E+01    0.167921058321784500E+02   -0.548498441267644576E+00    0.100000000000000000E+01    0.653868580082971995E+01    0.162436073909108067E+02    0.338246053682707259E+01    0.292430116645417471E+01    0.238525687020062938E+01    0.187336275885807080E+01    0.105602906726691370E+01   -0.406275073936093278E+01
    0.352536685265974903E+01    0.119367283677384428E+01    0.175448161620635048E+02   -0.569478468475652644E+00    0.100000000000000000E+01    0.471903968943359331E+01    0.169753376935878535E+02    0.344121992455844961E+01    0.298580397526293062E+01    0.242475308388229660E+01    0.170363291801554562E+01    0.581531135254278242E+00   -0.406255284315524889E+01
    0.445398544745775027E+01    0.125388195994826979E+01    0.158272737072245526E+02   -0.288171390868372068E+00    0.100000000000000000E+01    0.570786740740602028E+01    0.155391023163561801E+02    0.268070696655501717E+01    0.420106181098737252E+01    0.309066714818379618E+01    0.124636135620809618E+01    0.236963165285679817E+00   -0.405925864175459683E+01
    0.237116144450159405E+01    0.269157808325055292E+01    0.165603052208744330E+02   -0.734077612615697372E+00    0.100000000000000000E+01    0.506273952775214653E+01    0.158262276082587352E+02    0.365801179580140490E+01    0.350674756622212369E+01    0.249954915951129797E+01    0.147980688985975162E+01    0.720718713373479036E+00   -0.404715494287319100E+01
    0.414868203703572025E+01    0.122007895267715272E+01    0.170413503179306360E+02   -0.599493245648416551E+00    0.100000000000000000E+01    0.536876098971287341E+01    0.164418570722822182E+02    0.347045039158729152E+01    0.302784222570369455E+01    0.248992241500766465E+01    0.179985604728914828E+01    0.781605783844442237E+00   -0.402773621627146294E+01
    0.267288882822278140E+01    0.243993984483955106E+01    0.158479980968460765E+02   -0.332268526248684193E+00    0.100000000000000000E+01    0.511282867306233246E+01    0.155157295705973919E+02    0.337806571976364944E+01    0.341668547936976275E+01    0.198310139085849491E+01    0.851030606260015809E+00    0.345251344912483160E+00   -0.401900071204369347E+01
    0.325043421758470785E+01    0.153264041345255242E+01    0.173229549809474221E+02   -0.970102143515230608E+00    0.100000000000000000E+01    0.478307463103726072E+01    0.163528528374321915E+02    0.294812766413041416E+01    0.270387871521263268E+01    0.235464556895299815E+01    0.171402771170372925E+01    0.839123691610957012E+00   -0.397830497500292690E+01
    0.521897681220641374E+01    0.110504771146856084E+01    0.156785338825513882E+02   -0.218181061369137286E+00    0.100000000000000000E+01    0.632402452367497503E+01    0.154603528211822514E+02    0.232414514040482167E+01    0.320817951950699420E+01    0.210147255210256345E+01    0.725501177647847273E+00    0.114119701504907411E+00   -0.397310180608621621E+01
    0.369801098923541982E+01    0.146715075133092454E+01    0.165086523932904612E+02   -0.805079653837169840E+00    0.100000000000000000E+01    0.516516174056634458E+01    0.157035727394532909E+02    0.254080418474757685E+01    0.288229327986161632E+01    0.218678337972109604E+01    0.119270549091664924E+01    0.362949648339095987E+00   -0.395808459534212531E+01
    0.333698523160163774E+01    0.180546641715846778E+01    0.155964910676967108E+02   -0.252730864452473281E+00    0.100000000000000000E+01    0.514245164876010552E+01    0.153437602032442371E+02    0.238111663848776711E+01    0.333669266566779088E+01    0.199497451288461103E+01    0.712490897458789685E+00    0.194132813942889032E+00   -0.394980416925944855E+01
    0.535843144757751233E+01    0.120786164524064299E+01    0.157891924218483872E+02   -0.324249496752399669E+00    0.100000000000000000E+01    0.656629309281815488E+01    0.154649429250959880E+02    0.218357802740718521E+01    0.350927104730253925E+01    0.281774937550156634E+01    0.143660191036925955E+01    0.404580465421049085E+00   -0.394879545209137905E+01
    0.520256037990270404E+01    0.119570937172605496E+01    0.168980752357742361E+02   -0.591215338489766928E+00    0.100000000000000000E+01    0.639826975162875922E+01    0.163068598972844683E+02    0.332448698896974992E+01    0.289130402741547998E+01    0.238737639284998071E+01    0.191446363304665090E+01    0.123751913513846978E+01   -0.390892073956737507E+01
    0.643166175039488941E+01    0.122976128925212613E+01    0.160120387410742673E+02   -0.474869682211353172E+00    0.100000000000000000E+01    0.766142303964701554E+01    0.155371690588629150E+02    0.224762250382640794E+01    0.333323623554935988E+01    0.282226063651309378E+01    0.176479244598295937E+01    0.690570957123766593E+00   -0.385187190575952920E+01
    0.408701380594403307E+01    0.120618973791267381E+01    0.174079174250522932E+02   -0.600088700319190593E+00    0.100000000000000000E+01    0.529320354385670733E+01    0.168078287247331026E+02    0.335017219047672254E+01    0.292072732947858205E+01    0.241317875399481441E+01    0.188302781740588188E+01    0.101635283769559925E+01   -0.384820325273198582E+01
    0.380077343204748175E+01    0.126449281890111531E+01    0.170174912954143807E+02   -0.672006579996314635E+00    0.100000000000000000E+01    0.506526625094859728E+01    0.163454847154180669E+02    0.325813151507034249E+01    0.286655986335712054E+01    0.232814884225143981E+01    0.149839999984391148E+01    0.523088652125597853E+00   -0.383603920330972858E+01
    0.279668740469587895E+01    0.253240893783548504E+01    0.153870213008319716E+02   -0.482147978276232791E-01    0.100000000000000000E+01    0.532909634253136399E+01    0.153388065030043492E+02    0.265970829199351222E+01    0.325930605633929060E+01    0.190170932721608810E+01    0.854650544701818338E+00    0.373719442374323974E+00   -0.382699931573683028E+01
    0.247675105275207486E+01    0.149497447114124249E+01    0.173276619053952921E+02   -0.709936751485967577E+00    0.100000000000000000E+01    0.397172552389331734E+01    0.166177251539093263E+02    0.347512914064736211E+01    0.322551268161096338E+01    0.220754555960315058E+01    0.949907634348670205E+00    0.203983450118807003E+00   -0.382676630002480200E+01
    0.308792693145493979E+01    0.209143491628737443E+01    0.154667676871168425E+02   -0.127471501672729026E+00    0.100000000000000000E+01    0.517936184774231378E+01    0.153392961854441126E+02    0.255903235854174405E+01    0.332331212762836659E+01    0.191927426890630803E+01    0.744296649270503763E+00    0.253517191697025968E+00   -0.377754929874731715E+01
