    0.465450233221054077E+01    0.327772498130798340E+01    0.182327995300292969E+02   -0.112663024663925171E+01    0.100000000000000000E+01    0.793222731351852417E+01    0.171061692833900452E+02    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00   -0.150045309639325126E+03   -0.624460743175562794E+01    1
    0.537861400842666626E+01    0.311800873279571533E+01    0.186562258601188660E+02   -0.181250864267349243E+01    0.100000000000000000E+01    0.849662274122238159E+01    0.168437172174453735E+02    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00   -0.150045309639325126E+03   -0.624660743175561439E+01    1
    0.291267526149749756E+01    0.251355057954788208E+01    0.188544425964355469E+02   -0.208015501499176025E+01    0.100000000000000000E+01    0.542622584104537964E+01    0.167742875814437866E+02   -0.136859458045036319E-16    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00   -0.150045309639325126E+03   -0.624860743175559463E+01    1
    0.428506532311439514E+01    0.279484528303146362E+01    0.187345837950706482E+02   -0.252208095788955688E+01    0.100000000000000000E+01    0.707991060614585876E+01    0.162125028371810913E+02    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00   -0.150045309639325126E+03   -0.625060743175561750E+01    1
    0.403132942318916321E+01    0.340738618373870850E+01    0.186438828706741333E+02   -0.264303874969482422E+01    0.100000000000000000E+01    0.743871560692787170E+01    0.160008441209793091E+02    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00   -0.150045309639325126E+03   -0.625260743175562173E+01    1
    0.556678706407546997E+01    0.305243158340454102E+01    0.181631821990013123E+02   -0.274678409099578857E+01    0.100000000000000000E+01    0.861921864748001099E+01    0.154163981080055237E+02    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00   -0.150045309639325126E+03   -0.625460743175560463E+01    1
    0.224842110276222229E+01    0.282805693149566650E+01    0.184249993562698364E+02   -0.257264113426208496E+01    0.100000000000000000E+01    0.507647803425788879E+01    0.158523582220077515E+02    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00   -0.150045309639325126E+03   -0.625660743175562306E+01    1
    0.288721010088920593E+01    0.297246295213699341E+01    0.187959386706352234E+02   -0.154778444766998291E+01    0.100000000000000000E+01    0.585967305302619934E+01    0.172481542229652405E+02   -0.495173027916641191E-16    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00   -0.150045309639325126E+03   -0.625860743175563883E+01    1
    0.225242081284523010E+01    0.328466814756393433E+01    0.179462788701057434E+02   -0.237637567520141602E+01    0.100000000000000000E+01    0.553708896040916443E+01    0.155699031949043274E+02    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00    0.000000000000000000E+00   -0.150045309639325126E+03   -0.626060743175564038E+01    1
    0.494152578711509705E+01    0.331149113178253174E+01    0.121903085112571716E+02   -0.265830481052398682E+01    0.100000000000000000E+01    0.825301691889762878E+01    0.953200370073318481E+01    0.124487295243124111E-06    0.503176417434716588E-06    0.115306686666619893E-05    0.210033875160549737E-05    0.337354420418910796E-05   -0.150045245355390364E+03   -0.626260743175563128E+01    1
    0.246132332086563110E+01    0.667784154415130615E+00    0.125753932595252991E+02   -0.243745583295822144E+01    0.100000000000000000E+01    0.312910747528076172E+01    0.101379374265670776E+02    0.189982900967281573E-05    0.210434731905704823E-06    0.244472421967509213E-08    0.595294364814819299E-11    0.516043519928429250E-14   -0.150045237584447960E+03   -0.626460743175563195E+01    1
    0.584084525704383850E+01    0.344933056831359863E+01    0.120381166934967041E+02   -0.199040740728378296E+01    0.100000000000000000E+01    0.929017582535743713E+01    0.100477092862129211E+02    0.169093961153941101E-06    0.674433410962847147E-06    0.151305358227226597E-05    0.267442444001638405E-05    0.415169634973491436E-05   -0.150045224705297642E+03   -0.626660743175561752E+01    1
    0.596148860454559326E+01    0.245562505722045898E+01    0.120175104141235352E+02   -0.262694299221038818E+01    0.100000000000000000E+01    0.841711366176605225E+01    0.939056742191314697E+01    0.222669533815474930E-06    0.859799026882908892E-06    0.182961077933622830E-05    0.301000483052089215E-05    0.425650094857189661E-05   -0.150045205112191212E+03   -0.626860743175560398E+01    1
    0.510897234082221985E+01    0.232638746500015259E+01    0.121831354498863220E+02   -0.293783193826675415E+01    0.100000000000000000E+01    0.743535980582237244E+01    0.924530351161956787E+01    0.278666778379513382E-06    0.107508835369023877E-05    0.226510511784258683E-05    0.361055217204760827E-05    0.476099017637214199E-05   -0.150045179841973209E+03   -0.627060743175561264E+01    1
    0.232003930211067200E+01    0.209179270267486572E+01    0.121934047937393188E+02   -0.263598436117172241E+01    0.100000000000000000E+01    0.441183200478553772E+01    0.955742043256759644E+01    0.396995819929183989E-05    0.187029655643981922E-05    0.559077398129741981E-06    0.161480419707945318E-06    0.521851814548729338E-07   -0.150045098358402072E+03   -0.627260743175561153E+01    1
    0.274302956461906433E+01    0.116265404224395752E+01    0.125313543677330017E+02   -0.278418570756912231E+01    0.100000000000000000E+01    0.390568360686302185E+01    0.974716866016387939E+01    0.488991446544123538E-05    0.158827709174987077E-05    0.168969145226003034E-06    0.101184246888256284E-07    0.507400536296372894E-09   -0.150045089530261038E+03   -0.627460743175562907E+01    1
    0.536881723999977112E+01    0.160726755857467651E+01    0.121624544858932495E+02   -0.286558932065963745E+01    0.100000000000000000E+01    0.697608479857444763E+01    0.929686516523361206E+01    0.101142021461783178E-05    0.312474609555199141E-05    0.459104648753364974E-05    0.445749868231598922E-05    0.313564795720241281E-05   -0.150045005582984544E+03   -0.627660743175563507E+01    1
    0.638569578528404236E+01    0.208532857894897461E+01    0.121738103032112122E+02   -0.247163772583007812E+01    0.100000000000000000E+01    0.847102436423301697E+01    0.970217257738113403E+01    0.926626301146237547E-06    0.340269330256979027E-05    0.668723753213368583E-05    0.988401387889319994E-05    0.122436196512109419E-04   -0.150044916673214175E+03   -0.627860743175562508E+01    1
    0.240248799324035645E+01    0.256121093034744263E+01    0.122809697985649109E+02   -0.262541359663009644E+01    0.100000000000000000E+01    0.496369892358779907E+01    0.965555620193481445E+01    0.619760856321242697E-05    0.435443598592677492E-05    0.177233599623058765E-05    0.705285959200435779E-06    0.305616018598777928E-06   -0.150044905065412706E+03   -0.628060743175561775E+01    1
    0.505915620923042297E+01    0.240372645854949951E+01    0.120037041902542114E+02   -0.220503741502761841E+01    0.100000000000000000E+01    0.746288266777992249E+01    0.979866677522659302E+01    0.898100787224973775E-06    0.350196938907515842E-05    0.750288365994196914E-05    0.122428600369626627E-04    0.166023909416172216E-04   -0.150044882159989044E+03   -0.628260743175562553E+01    1
    0.250478476285934448E+01    0.256742221117019653E+01    0.122976657748222351E+02   -0.263743793964385986E+01    0.100000000000000000E+01    0.507220697402954102E+01    0.966022783517837524E+01    0.646620884119488303E-05    0.524025620273598162E-05    0.226755149669841967E-05    0.923612438899112291E-06    0.402352125328804881E-06   -0.150044851968901497E+03   -0.628460743175561731E+01    1
    0.489635282754898071E+01    0.292410916090011597E+01    0.120521365404129028E+02   -0.182365125417709351E+01    0.100000000000000000E+01    0.782046198844909668E+01    0.102284852862358093E+02    0.116033774316896035E-05    0.468127463580906382E-05    0.106773285537498189E-04    0.191663600831297656E-04    0.297926583907694467E-04   -0.150044713522203210E+03   -0.628660743175561265E+01    1
    0.251694643497467041E+01    0.176355487108230591E+01    0.125291384458541870E+02   -0.250582444667816162E+01    0.100000000000000000E+01    0.428050130605697632E+01    0.100233139991760254E+02    0.118971341487346128E-04    0.546650381027617185E-05    0.137099416337634117E-05    0.288769935868184776E-06    0.653671545806425892E-07   -0.150044692449430016E+03   -0.628860743175561243E+01    1
    0.496053057909011841E+01    0.127385860681533813E+01    0.121257092356681824E+02   -0.251159101724624634E+01    0.100000000000000000E+01    0.623438918590545654E+01    0.961411821842193604E+01    0.363629308749468824E-05    0.816241572815276860E-05    0.689079079577740251E-05    0.301341240028031487E-05    0.753737974444284220E-06   -0.150044686123771072E+03   -0.629060743175560244E+01    1
    0.408749139308929443E+01    0.259411501884460449E+01    0.125744907855987549E+02   -0.288606995344161987E+01    0.100000000000000000E+01    0.668160641193389893E+01    0.968842083215713501E+01    0.116801421427843728E-05    0.521024036820030847E-05    0.111614580342734127E-04    0.143905591007927654E-04    0.130126013187837016E-04   -0.150044679559055510E+03   -0.629260743175560666E+01    1
    0.568700474500656128E+01    0.339410942792892456E+01    0.129357210993766785E+02   -0.207935500144958496E+01    0.100000000000000000E+01    0.908111417293548584E+01    0.108563660979270935E+02    0.130197899143683089E-05    0.519458796583498185E-05    0.116619999232985488E-04    0.206334098642932181E-04    0.320455097892353709E-04   -0.150044655148412289E+03   -0.629460743175559845E+01    1
    0.634984028339385986E+01    0.288795012235641479E+01    0.134095666408538818E+02   -0.279426777362823486E+01    0.100000000000000000E+01    0.923779040575027466E+01    0.106152988672256470E+02    0.140841882012902770E-05    0.555819559460269729E-05    0.122485864779066072E-04    0.211503715633971418E-04    0.318620631600455065E-04   -0.150044618051919713E+03   -0.629660743175561777E+01    1
    0.546654728055000305E+01    0.328594774007797241E+01    0.136105375289916992E+02   -0.283789747953414917E+01    0.100000000000000000E+01    0.875249502062797546E+01    0.107726400494575500E+02    0.147569371770827274E-05    0.589696505304683902E-05    0.132507419159966255E-04    0.234861884009279271E-04    0.365437538755316338E-04   -0.150044566255503952E+03   -0.629860743175561844E+01    1
    0.316934174299240112E+01    0.747957885265350342E+00    0.134877647757530212E+02   -0.299415278434753418E+01    0.100000000000000000E+01    0.391729962825775146E+01    0.104936119914054871E+02    0.184973742878623436E-04    0.383833185907587447E-05    0.102571741256529818E-06    0.659925501305598540E-09    0.162270116355438993E-11   -0.150044556878069102E+03   -0.630060743175561555E+01    1
    0.447994363307952881E+01    0.310014969110488892E+01    0.128784304857254028E+02   -0.257777434587478638E+01    0.100000000000000000E+01    0.758009332418441772E+01    0.103006561398506165E+02    0.155427948335634475E-05    0.651956660309022965E-05    0.158388984262423235E-04    0.301126778626105922E-04    0.470064453377714106E-04   -0.150044442581207477E+03   -0.630260743175562688E+01    1
    0.581070956587791443E+01    0.920266926288604736E+00    0.128915653824806213E+02   -0.282589459419250488E+01    0.100000000000000000E+01    0.673097649216651917E+01    0.100656707882881165E+02    0.127694766412178236E-04    0.148763208344776844E-04    0.462281333971122246E-05    0.555752947364508062E-06    0.288925833731951417E-07   -0.150044278442916124E+03   -0.630460743175560623E+01    1
    0.414318075776100159E+01    0.187709188461303711E+01    0.127847396731376648E+02   -0.299540519714355469E+01    0.100000000000000000E+01    0.602027264237403870E+01    0.978933447599411011E+01    0.355946030850276825E-05    0.120872076347794173E-04    0.158164548063794223E-04    0.113090178455837530E-04    0.546653061007707911E-05   -0.150044224030072826E+03   -0.630660743175559624E+01    1
    0.567920649051666260E+01    0.228696042299270630E+01    0.130077508687973022E+02   -0.270323646068572998E+01    0.100000000000000000E+01    0.796616691350936890E+01    0.103045144081115723E+02    0.273896018665337511E-05    0.104092369783442811E-04    0.215670834654051047E-04    0.341429310324686832E-04    0.457879678347259913E-04   -0.150044066154841289E+03   -0.630860743175560490E+01    1
    0.358947142958641052E+01    0.283135873079299927E+01    0.123655152916908264E+02   -0.246470171213150024E+01    0.100000000000000000E+01    0.642083016037940979E+01    0.990081357955932617E+01    0.284212527510134682E-05    0.130066848216079014E-04    0.211427229009470249E-04    0.195168872982460340E-04    0.136824013062747698E-04   -0.150044009909838110E+03   -0.631060743175560468E+01    1
    0.642716756463050842E+01    0.235341519117355347E+01    0.132139430046081543E+02   -0.277646040916442871E+01    0.100000000000000000E+01    0.878058275580406189E+01    0.104374825954437256E+02    0.284773220419609469E-05    0.108789393605658102E-04    0.227550869430475234E-04    0.366256509693610531E-04    0.504794833140988144E-04   -0.150044001911712201E+03   -0.631260743175561778E+01    1
    0.251517027616500854E+01    0.167869013547897339E+01    0.121243795156478882E+02   -0.172079890966415405E+01    0.100000000000000000E+01    0.419386041164398193E+01    0.104035806059837341E+02    0.269887944564175187E-04    0.115677130291706390E-04    0.263421284863553701E-05    0.493558291856261188E-06    0.984453841482854746E-07   -0.150043951068754950E+03   -0.631460743175562911E+01    1
    0.493698856234550476E+01    0.256787568330764771E+01    0.129967789053916931E+02   -0.260943138599395752E+01    0.100000000000000000E+01    0.750486424565315247E+01    0.103873475193977356E+02    0.285856669020123101E-05    0.113605290129923386E-04    0.251199927548207917E-04    0.427187352327578612E-04    0.609073796931956178E-04   -0.150043893377683020E+03   -0.631660743175561201E+01    1
    0.377430754899978638E+01    0.287885224819183350E+01    0.122814537882804871E+02   -0.224576157331466675E+01    0.100000000000000000E+01    0.665315979719161987E+01    0.100356922149658203E+02    0.268141731474829451E-05    0.130890870616154577E-04    0.267687446457506585E-04    0.309822381814203629E-04    0.258033889839395413E-04   -0.150043786765247660E+03   -0.631860743175562067E+01    1
    0.442390155792236328E+01    0.180427491664886475E+01    0.126382147073745728E+02   -0.268121623992919922E+01    0.100000000000000000E+01    0.622817647457122803E+01    0.995699846744537354E+01    0.468985326764436821E-05    0.159342504624363068E-04    0.234805181369844645E-04    0.198240576817575115E-04    0.110673036684704058E-04   -0.150043772691525419E+03   -0.632060743175563289E+01    1
    0.386409690976142883E+01    0.234997928142547607E+01    0.127292106151580811E+02   -0.276168090105056763E+01    0.100000000000000000E+01    0.621407619118690491E+01    0.996752971410751343E+01    0.413037552212083795E-05    0.165907456010084296E-04    0.249622862652902294E-04    0.210673386857546533E-04    0.129364192274974937E-04   -0.150043714927763233E+03   -0.632260743175561224E+01    1
    0.439961415529251099E+01    0.166251212358474731E+01    0.122102217674255371E+02   -0.224553447961807251E+01    0.100000000000000000E+01    0.606212627887725830E+01    0.996468728780746460E+01    0.586902341131588268E-05    0.181581789182628835E-04    0.225443222614728168E-04    0.152151449133629536E-04    0.659625961329887535E-05   -0.150043709529953617E+03   -0.632460743175559870E+01    1
    0.220515358448028564E+01    0.954612255096435547E+00    0.122732397317886353E+02   -0.105638158321380615E+01    0.100000000000000000E+01    0.315976583957672119E+01    0.112168581485748291E+02    0.402150914202786285E-04    0.717003726479918451E-05    0.310725034821895090E-06    0.662464369039444489E-08    0.101789235545103580E-09   -0.150043701077173949E+03   -0.632660743175561624E+01    1
    0.376313668489456177E+01    0.543063938617706299E+00    0.123111966252326965E+02   -0.116907602548599243E+01    0.100000000000000000E+01    0.430620062351226807E+01    0.111421205997467041E+02    0.450755980950237614E-04    0.690395828330515703E-05    0.724949495891709340E-07    0.840128387762354886E-10    0.156982054390756128E-13   -0.150043548176426270E+03   -0.632860743175563911E+01    1
    0.293302357196807861E+01    0.347219175100326538E+01    0.128957777619361877E+02   -0.283517110347747803E+01    0.100000000000000000E+01    0.640521532297134399E+01    0.100606066584587097E+02    0.782541292596718780E-05    0.247595246480919263E-04    0.246133645262023646E-04    0.167207179441659767E-04    0.105425295918941591E-04   -0.150043380713916065E+03   -0.633060743175562202E+01    1
    0.420995032787322998E+01    0.189100790023803711E+01    0.122163838744163513E+02   -0.214784431457519531E+01    0.100000000000000000E+01    0.610095822811126709E+01    0.100685395598411560E+02    0.629507341560688714E-05    0.218847715036243045E-04    0.306642929715932166E-04    0.237915071222755790E-04    0.124080108915217124E-04   -0.150043267650869069E+03   -0.633260743175559249E+01    1
    0.474908506870269775E+01    0.320414072275161743E+01    0.122377766370773315E+02   -0.135010653734207153E+01    0.100000000000000000E+01    0.795322579145431519E+01    0.108876700997352600E+02    0.397361571056952291E-05    0.162195687354332517E-04    0.378069573001591096E-04    0.702460947710256131E-04    0.114144321827553387E-03   -0.150043213152643460E+03   -0.633460743175558871E+01    1
    0.270539817214012146E+01    0.331215775012969971E+01    0.126883276700973511E+02   -0.253574341535568237E+01    0.100000000000000000E+01    0.601755592226982117E+01    0.101525842547416687E+02    0.150631257210715229E-04    0.295321142327272283E-04    0.215229116548179699E-04    0.122875729731633300E-04    0.706266045506543707E-05   -0.150043124423612227E+03   -0.633660743175559649E+01    1
    0.272483640909194946E+01    0.315239608287811279E+01    0.129059106707572937E+02   -0.272729176282882690E+01    0.100000000000000000E+01    0.587723249197006226E+01    0.101786189079284668E+02    0.170753497286801062E-04    0.305231479293535530E-04    0.209296232271871824E-04    0.114485226426243229E-04    0.630886673285042519E-05   -0.150043051478494505E+03   -0.633860743175561048E+01    1
    0.272307285666465759E+01    0.184510850906372070E+01    0.127832831144332886E+02   -0.231574827432632446E+01    0.100000000000000000E+01    0.456818136572837830E+01    0.104675348401069641E+02    0.398512901314380886E-04    0.248436181049838381E-04    0.762225403726838820E-05    0.185698795251649643E-05    0.470917064585325946E-06   -0.150042944890061477E+03   -0.634060743175563069E+01    1
    0.644624182581901550E+01    0.310413938760757446E+01    0.140482957959175110E+02   -0.268766301870346069E+01    0.100000000000000000E+01    0.955038121342658997E+01    0.113606327772140503E+02    0.492866319637638400E-05    0.195524851917888610E-04    0.434362820638585121E-04    0.758287457201764389E-04    0.115836928018125501E-03   -0.150042863670698068E+03   -0.634260743175563579E+01    1
    0.421290987730026245E+01    0.962451815605163574E+00    0.129290587306022644E+02   -0.242751145362854004E+01    0.100000000000000000E+01    0.517536169290542603E+01    0.105015472769737244E+02    0.377406973167816498E-04    0.375538621815500561E-04    0.801522730143531201E-05    0.557142373260608324E-06    0.158249359541158717E-07   -0.150042661506338334E+03   -0.634460743175560893E+01    1
    0.630716472864151001E+01    0.587824642658233643E+00    0.127420868277549744E+02   -0.165941137075424194E+01    0.100000000000000000E+01    0.689498937129974365E+01    0.110826754570007324E+02    0.700595088938039560E-04    0.219730104504331972E-04    0.794796429852159892E-06    0.497733596643910465E-08    0.621071631375654219E-11   -0.150042242582211657E+03   -0.634660743175560604E+01    1
    0.589191639423370361E+01    0.584086358547210693E+00    0.129896926283836365E+02   -0.186800050735473633E+01    0.100000000000000000E+01    0.647600275278091431E+01    0.111216921210289001E+02    0.748470238057486831E-04    0.229297780697676560E-04    0.794546624249691244E-06    0.463880793929164839E-08    0.521069720320665693E-11   -0.150042049819013243E+03   -0.634860743175562181E+01    1
    0.233662635087966919E+01    0.191461259126663208E+01    0.123593181371688843E+02   -0.156050527095794678E+01    0.100000000000000000E+01    0.425123894214630127E+01    0.107988128662109375E+02    0.642089518826643036E-04    0.276203032091666433E-04    0.731222768226742555E-05    0.179917114529830564E-05    0.489407563835731768E-06   -0.150042032724858473E+03   -0.635060743175562870E+01    1
    0.452203714847564697E+01    0.270379251241683960E+01    0.134697887301445007E+02   -0.279563730955123901E+01    0.100000000000000000E+01    0.722582966089248657E+01    0.106741514205932617E+02    0.619386050500305217E-05    0.256943554162054742E-04    0.599374870269615647E-04    0.103785985148448668E-03    0.140126288447381018E-03   -0.150041990185363773E+03   -0.635260743175563292E+01    1
    0.572909718751907349E+01    0.305047053098678589E+01    0.143121519684791565E+02   -0.297856253385543823E+01    0.100000000000000000E+01    0.877956771850585938E+01    0.113335894346237183E+02    0.684886249881982444E-05    0.272000383639277882E-04    0.605565937155966660E-04    0.105900496990495225E-03    0.162212666025123627E-03   -0.150041901973854692E+03   -0.635460743175561582E+01    1
    0.627011537551879883E+01    0.320842975378036499E+01    0.122831043601036072E+02   -0.691474735736846924E+00    0.100000000000000000E+01    0.947854512929916382E+01    0.115916296243667603E+02    0.724598178450015236E-05    0.287926543809820709E-04    0.641781144294116329E-04    0.112525355990693193E-03    0.172796622617172978E-03   -0.150041699533609545E+03   -0.635660743175559517E+01    1
    0.565889331698417664E+01    0.316337168216705322E+01    0.125236130356788635E+02   -0.108070921897888184E+01    0.100000000000000000E+01    0.882226499915122986E+01    0.114429038166999817E+02    0.751933156852943488E-05    0.299444612215539909E-04    0.669307702289864643E-04    0.117751652834618861E-03    0.181526878065216372E-03   -0.150041548233111143E+03   -0.635860743175559318E+01    1
    0.580453968048095703E+01    0.303289204835891724E+01    0.120949379205703735E+02   -0.703046500682830811E+00    0.100000000000000000E+01    0.883743172883987427E+01    0.113918914198875427E+02    0.776873561130512451E-05    0.308292594011496413E-04    0.685336814065402449E-04    0.119711044538397269E-03    0.182855549494350951E-03   -0.150041451232243332E+03   -0.636060743175560539E+01    1
    0.445016682147979736E+01    0.202597683668136597E+01    0.126069836020469666E+02   -0.219018602371215820E+01    0.100000000000000000E+01    0.647614365816116333E+01    0.104167975783348083E+02    0.979038018952623650E-05    0.366316400499346856E-04    0.653767642187875960E-04    0.717014659892132504E-04    0.540245699186052319E-04   -0.150041352018479358E+03   -0.636260743175563359E+01    1
    0.466564744710922241E+01    0.120511537790298462E+01    0.129952714443206787E+02   -0.253248685598373413E+01    0.100000000000000000E+01    0.587076282501220703E+01    0.104627845883369446E+02    0.288799545027666673E-04    0.566331154138789524E-04    0.366501353118833172E-04    0.108659288278545987E-04    0.168432167085836874E-05   -0.150041305519077298E+03   -0.636460743175564847E+01    1
    0.647061210870742798E+01    0.300574773550033569E+01    0.134980061650276184E+02   -0.200118577480316162E+01    0.100000000000000000E+01    0.947635984420776367E+01    0.114968203902244568E+02    0.816766895454207948E-05    0.323316028701165121E-04    0.715942557077626281E-04    0.124459717402546001E-03    0.188983304870051828E-03   -0.150041273739701523E+03   -0.636660743175563049E+01    1
    0.645093274116516113E+01    0.629058420658111572E+00    0.122971801161766052E+02   -0.119794034957885742E+01    0.100000000000000000E+01    0.707999116182327271E+01    0.110992397665977478E+02    0.886905534309423698E-04    0.344682300932118408E-04    0.178268646352973485E-05    0.183910861689180698E-07    0.435464911734912828E-10   -0.150041217118305951E+03   -0.636860743175562583E+01    1
    0.238379058241844177E+01    0.236517900228500366E+01    0.122847703695297241E+02   -0.155181223154067993E+01    0.100000000000000000E+01    0.474896958470344543E+01    0.107329581379890442E+02    0.697451739104300062E-04    0.415664396625138220E-04    0.150324004613385584E-04    0.532140240378975057E-05    0.208421594148431904E-05   -0.150041154238374190E+03   -0.637060743175562383E+01    1
    0.498458784818649292E+01    0.268527883291244507E+01    0.125721380114555359E+02   -0.161911672353744507E+01    0.100000000000000000E+01    0.766986668109893799E+01    0.109530212879180908E+02    0.840579721653675982E-05    0.335318476324529031E-04    0.748277001289074389E-04    0.129896849179767388E-03    0.192633854427582503E-03   -0.150041103009097782E+03   -0.637260743175561917E+01    1
